<<<<<<< HEAD
Ticker;Name;Sector;Asset Class;Location;Exchange
CMTG;CLAROS MORTGAGE TRUST INC;Financials;Equity;United States;New York Stock Exchange Inc.
RCKT;ROCKET PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
ARCT;ARCTURUS THERAPEUTICS HOLDINGS INC;Health Care;Equity;United States;NASDAQ
SNBR;SLEEP NUMBER CORP;Consumer Discretionary;Equity;United States;NASDAQ
SLQT;SELECTQUOTE INC;Financials;Equity;United States;New York Stock Exchange Inc.
EVGO;EVGO INC CLASS A;Consumer Discretionary;Equity;United States;NASDAQ
AKBA;AKEBIA THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
JAKK;JAKKS PACIFIC INC;Consumer Discretionary;Equity;United States;NASDAQ
TH;TARGET HOSPITALITY CORP;Consumer Discretionary;Equity;United States;NASDAQ
AGL;AGILON HEALTH;Health Care;Equity;United States;New York Stock Exchange Inc.
WOOF;PETCO HEALTH AND WELLNESS COMPANY;Consumer Discretionary;Equity;United States;NASDAQ
BHR;BRAEMAR HOTELS RESORTS INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
ENTA;ENANTA PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
RBBN;RIBBON COMMUNICATIONS INC;Information Technology;Equity;United States;NASDAQ
CATX;PERSPECTIVE THERAPEUTICS INC;Health Care;Equity;United States;Nyse Mkt Llc
RMR;RMR GROUP INC CLASS A;Real Estate;Equity;United States;NASDAQ
LRMR;LARIMAR THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
CMDB;COSTAMARE BULKERS HOLDINGS LTD;Industrials;Equity;Monaco;New York Stock Exchange Inc.
TCX;TUCOWS INC;Information Technology;Equity;United States;NASDAQ
ALTG;ALTA EQUIPMENT GROUP INC CLASS A;Industrials;Equity;United States;New York Stock Exchange Inc.
CMRC;BIGCOMMERCE HOLDINGS INC SERIES;Information Technology;Equity;United States;NASDAQ
LAW;CS DISCO INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
NXDT;NEXPOINT DIVERSIFIED REAL ESTATE T;Real Estate;Equity;United States;New York Stock Exchange Inc.
INSE;INSPIRED ENTERTAINMENT INC;Consumer Discretionary;Equity;United States;NASDAQ
JELD;JELD WEN HOLDING INC;Industrials;Equity;United States;New York Stock Exchange Inc.
CNDT;CONDUENT INC;Industrials;Equity;United States;NASDAQ
BOC;BOSTON OMAHA CORP CLASS A;Communication;Equity;United States;New York Stock Exchange Inc.
PTLO;PORTILLO S INC CLASS A;Consumer Discretionary;Equity;United States;NASDAQ
POWW;OUTDOOR HOLDING;Consumer Discretionary;Equity;United States;NASDAQ
OPRX;OPTIMIZERX CORP;Health Care;Equity;United States;NASDAQ
ASPN;ASPEN AEROGELS INC;Materials;Equity;United States;New York Stock Exchange Inc.
BOOM;DMC GLOBAL INC;Energy;Equity;United States;NASDAQ
ACRE;ARES COMMERCIAL REAL ESTATE REIT C;Financials;Equity;United States;New York Stock Exchange Inc.
OSUR;ORASURE TECHNOLOGIES INC;Health Care;Equity;United States;NASDAQ
AMCX;AMC NETWORKS CLASS A INC;Other;Equity;United States;NASDAQ
EPM;EVOLUTION PETROLEUM CORP;Energy;Equity;United States;Nyse Mkt Llc
ANIK;ANIKA THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
JRVR;JAMES RIVER GROUP HOLDINGS INC;Financials;Equity;United States;NASDAQ
CRCT;CRICUT INC CLASS A;Consumer Discretionary;Equity;United States;NASDAQ
ULH;UNIVERSAL LOGISTICS HOLDINGS INC;Industrials;Equity;United States;NASDAQ
OLPX;OLAPLEX HOLDINGS INC;Consumer Staples;Equity;United States;NASDAQ
PSFE;PAYSAFE LTD;Financials;Equity;United States;New York Stock Exchange Inc.
EOLS;EVOLUS INC;Health Care;Equity;United States;NASDAQ
GNE;GENIE ENERGY LTD CLASS B;Utilities;Equity;United States;New York Stock Exchange Inc.
INR;INFINITY NATURAL RESOURCES INC CLA;Energy;Equity;United States;New York Stock Exchange Inc.
ASLE;AERSALE CORP;Industrials;Equity;United States;NASDAQ
LOVE;LOVESAC COMPANY;Consumer Discretionary;Equity;United States;NASDAQ
ZIP;ZIPRECRUITER INC CLASS A;Communication;Equity;United States;New York Stock Exchange Inc.
CRSR;CORSAIR GAMING INC;Information Technology;Equity;United States;NASDAQ
KIDS;ORTHOPEDIATRICS CORP;Health Care;Equity;United States;NASDAQ
FLWS;1-800 FLOWERS.COM INC CLASS A;Consumer Discretionary;Equity;United States;NASDAQ
GETY;GETTY IMAGES HOLDINGS INC CLASS A;Communication;Equity;United States;New York Stock Exchange Inc.
MASS;908 DEVICES INC;Information Technology;Equity;United States;NASDAQ
AURA;AURA BIOSCIENCES INC;Health Care;Equity;United States;NASDAQ
UIS;UNISYS CORP;Information Technology;Equity;United States;New York Stock Exchange Inc.
CRMT;AMERICAS CAR MART INC;Consumer Discretionary;Equity;United States;NASDAQ
ULCC;FRONTIER GROUP HOLDINGS INC;Industrials;Equity;United States;NASDAQ
TBI;TRUEBLUE INC;Industrials;Equity;United States;New York Stock Exchange Inc.
LPRO;OPEN LENDING CORP;Financials;Equity;United States;NASDAQ
EGHT;8X8 INC;Information Technology;Equity;United States;NASDAQ
RGP;RESOURCES CONNECTION INC;Industrials;Equity;United States;NASDAQ
SEG;SEAPORT ENTERTAINMENT GROUP INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
SSP;EW SCRIPPS CLASS A;Communication;Equity;United States;NASDAQ
WEST;WESTROCK COFFEE;Consumer Staples;Equity;United States;NASDAQ
AVD;AMER VANGUARD CORP;Materials;Equity;United States;New York Stock Exchange Inc.
BCBP;BCB BANCORP INC;Financials;Equity;United States;NASDAQ
CBAN;COLONY BANKCORP INC;Financials;Equity;United States;New York Stock Exchange Inc.
RMAX;RE MAX HOLDINGS INC CLASS A;Real Estate;Equity;United States;New York Stock Exchange Inc.
PRME;PRIME MEDICINE INC;Health Care;Equity;United States;NASDAQ
KRRO;KORRO BIO INC;Health Care;Equity;United States;NASDAQ
ONEW;ONEWATER MARINE CLASS A INC;Consumer Discretionary;Equity;United States;NASDAQ
KLC;KINDERCARE LEARNING COMPANIES INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
ACH;ACCENDRA HEALTH INC;Health Care;Equity;United States;New York Stock Exchange Inc.
QSI;QUANTUM SI INC CLASS A;Health Care;Equity;United States;NASDAQ
NNOX;NANO X IMAGING LTD;Health Care;Equity;Israel;NASDAQ
ACDC;PROFRAC HOLDING CLASS A CORP;Energy;Equity;United States;NASDAQ
DOMO;DOMO INC CLASS B;Information Technology;Equity;United States;NASDAQ
TTGT;TECHTARGET INC;Communication;Equity;United States;NASDAQ
ALLO;ALLOGENE THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
ADV;ADVANTAGE SOLUTIONS INC CLASS A;Communication;Equity;United States;NASDAQ
HNST;THE HONEST COMPANY INC;Consumer Staples;Equity;United States;NASDAQ
XPOF;XPONENTIAL FITNESS INC CLASS A;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
HRTX;HERON THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
EDIT;EDITAS MEDICINE INC;Health Care;Equity;United States;NASDAQ
CHRS;COHERUS ONCOLOGY INC;Health Care;Equity;United States;NASDAQ
MVIS;MICROVISION INC;Information Technology;Equity;United States;NASDAQ
OFLX;OMEGA FLEX INC;Industrials;Equity;United States;NASDAQ
OABI;OMNIAB INC;Health Care;Equity;United States;NASDAQ
VYGR;VOYAGER THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
MED;MEDIFAST INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
CVRX;CVRX INC;Health Care;Equity;United States;NASDAQ
SKIN;BEAUTY HEALTH COMPANY CLASS A CLAS;Consumer Staples;Equity;United States;NASDAQ
STRZ;STARZ ENTERTAINMENT CORP;Communication;Equity;United States;NASDAQ
ASUR;ASURE SOFTWARE INC;Industrials;Equity;United States;NASDAQ
IMMR;IMMERSION CORP;Information Technology;Equity;United States;NASDAQ
THRY;THRYV HOLDINGS INC;Communication;Equity;United States;NASDAQ
DMRC;DIGIMARC CORP;Information Technology;Equity;United States;NASDAQ
ALEC;ALECTOR INC;Health Care;Equity;United States;NASDAQ
RCEL;AVITA MEDICAL INC;Health Care;Equity;United States;NASDAQ
GLIBA;GCI LIBERTY INC SERIES A;Communication;Equity;United States;NASDAQ
HAIN;HAIN CELESTIAL GROUP INC;Consumer Staples;Equity;United States;NASDAQ
FORR;FORRESTER RESEARCH INC;Industrials;Equity;United States;NASDAQ
MNTK;MONTAUK RENEWABLES INC;Utilities;Equity;United States;NASDAQ
FNKO;FUNKO INC CLASS A;Consumer Discretionary;Equity;United States;NASDAQ
ATYR;ATYR PHARMA INC;Health Care;Equity;United States;NASDAQ
HCAT;HEALTH CATALYST INC;Health Care;Equity;United States;NASDAQ
EWCZ;EUROPEAN WAX CENTER INC CLASS A;Consumer Discretionary;Equity;United States;NASDAQ
INGN;INOGEN INC;Health Care;Equity;United States;NASDAQ
MXCT;MAXCYTE INC;Health Care;Equity;United States;NASDAQ
TMCI;TREACE MEDICAL CONCEPTS INC;Health Care;Equity;United States;NASDAQ
HUMA;HUMACYTE INC;Health Care;Equity;United States;NASDAQ
ARAY;ACCURAY INC;Health Care;Equity;United States;NASDAQ
DH;DEFINITIVE HEALTHCARE CORP CLASS A;Health Care;Equity;United States;NASDAQ
FATE;FATE THERAPEUTICS INC;Health Care;Equity;United States;NASDAQ
NKTX;NKARTA INC;Health Care;Equity;United States;NASDAQ
CDXS;CODEXIS INC;Health Care;Equity;United States;NASDAQ
DCGO;DOCGO INC;Health Care;Equity;United States;NASDAQ
SUNS;SUNRISE REALTY TRUST INC;Financials;Equity;United States;NASDAQ
SSTI;SOUNDTHINKING INC;Information Technology;Equity;United States;NASDAQ
WALD;WALDENCAST PLC CLASS A;Consumer Staples;Equity;United States;NASDAQ
MYPS;PLAYSTUDIOS INC CLASS A;Communication;Equity;United States;NASDAQ
LUNG;PULMONX CORP;Health Care;Equity;United States;NASDAQ
TTEC;TTEC HOLDINGS INC;Industrials;Equity;United States;NASDAQ
BRCC;BRC INC CLASS A;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
BYND;BEYOND MEAT INC;Consumer Staples;Equity;United States;NASDAQ
INH;INHIBRX INC CVR;Health Care;Equity;United States;NO MARKET (E.G. UNLISTED)
AKE;AKERO THERAPEUTICS CVR;Health Care;Equity;United States;NASDAQ
SEAT;VIVID SEATS INC CLASS A;Communication;Equity;United States;NASDAQ
ADRO;CHINOOK THERAPEUTICS INC;Health Care;Equity;United States;NO MARKET (E.G. UNLISTED)
ADRO;CHINOOK THERAPEUTICS INC CVR;Health Care;Equity;United States;NO MARKET (E.G. UNLISTED)
TEAD;TEADS HOLDING;Communication;Equity;United States;NASDAQ
P5N994;Petrocorp Inc Escrow;Energy;Equity;United States;Non-Nms Quotation Service (Nnqs)
GTXI;GTXI INC - CVR;Health Care;Equity;United States;NASDAQ
--;ESC GCI LIBERTY INC SR ESCROW;Communication;Equity;United States;NASDAQ
THRD;THIRD HARMONIC BIO INC;Health Care;Equity;United States;NASDAQ
PBI;PITNEY BOWES INC;Industrials;Equity;United States;New York Stock Exchange Inc.
--;OMNIAB INC $12.50 VESTING Prvt;Health Care;Equity;United States;NO MARKET (E.G. UNLISTED)
--;OMNIAB INC $15.00 VESTING Prvt;Health Care;Equity;United States;NO MARKET (E.G. UNLISTED)
RTYH6;RUSSELL 2000 EMINI CME MAR 26;Cash and/or Derivatives;Futures;--;Chicago Mercantile Exchange
ESH6;S&P500 EMINI MAR 26;Cash and/or Derivatives;Futures;--;Index And Options Market
=======
Ticker;Name;Sector;Asset Class;Location;Exchange
NVDA;NVIDIA CORP;Information Technology;Equity;United States;NASDAQ
AAPL;APPLE INC;Information Technology;Equity;United States;NASDAQ
MSFT;MICROSOFT CORP;Information Technology;Equity;United States;NASDAQ
AMZN;AMAZON COM INC;Consumer Discretionary;Equity;United States;NASDAQ
GOOGL;ALPHABET INC CLASS A;Communication;Equity;United States;NASDAQ
META;META PLATFORMS INC CLASS A;Communication;Equity;United States;NASDAQ
GOOG;ALPHABET INC CLASS C;Communication;Equity;United States;NASDAQ
AVGO;BROADCOM INC;Information Technology;Equity;United States;NASDAQ
TSLA;TESLA INC;Consumer Discretionary;Equity;United States;NASDAQ
BRKB;BERKSHIRE HATHAWAY INC CLASS B;Financials;Equity;United States;New York Stock Exchange Inc.
JPM;JPMORGAN CHASE & CO;Financials;Equity;United States;New York Stock Exchange Inc.
LLY;ELI LILLY;Health Care;Equity;United States;New York Stock Exchange Inc.
XOM;EXXON MOBIL CORP;Energy;Equity;United States;New York Stock Exchange Inc.
V;VISA INC CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
JNJ;JOHNSON & JOHNSON;Health Care;Equity;United States;New York Stock Exchange Inc.
WMT;WALMART INC;Consumer Staples;Equity;United States;NASDAQ
MU;MICRON TECHNOLOGY INC;Information Technology;Equity;United States;NASDAQ
MA;MASTERCARD INC CLASS A;Financials;Equity;United States;New York Stock Exchange Inc.
COST;COSTCO WHOLESALE CORP;Consumer Staples;Equity;United States;NASDAQ
AMD;ADVANCED MICRO DEVICES INC;Information Technology;Equity;United States;NASDAQ
ABBV;ABBVIE INC;Health Care;Equity;United States;New York Stock Exchange Inc.
HD;HOME DEPOT INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
BAC;BANK OF AMERICA CORP;Financials;Equity;United States;New York Stock Exchange Inc.
NFLX;NETFLIX INC;Communication;Equity;United States;NASDAQ
PG;PROCTER & GAMBLE;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
PLTR;PALANTIR TECHNOLOGIES INC CLASS A;Information Technology;Equity;United States;NASDAQ
CVX;CHEVRON CORP;Energy;Equity;United States;New York Stock Exchange Inc.
CSCO;CISCO SYSTEMS INC;Information Technology;Equity;United States;NASDAQ
LRCX;LAM RESEARCH CORP;Information Technology;Equity;United States;NASDAQ
GE;GE AEROSPACE;Industrials;Equity;United States;New York Stock Exchange Inc.
CAT;CATERPILLAR INC;Industrials;Equity;United States;New York Stock Exchange Inc.
IBM;INTERNATIONAL BUSINESS MACHINES CO;Information Technology;Equity;United States;New York Stock Exchange Inc.
KO;COCA-COLA;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
WFC;WELLS FARGO;Financials;Equity;United States;New York Stock Exchange Inc.
ORCL;ORACLE CORP;Information Technology;Equity;United States;New York Stock Exchange Inc.
PM;PHILIP MORRIS INTERNATIONAL INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
GS;GOLDMAN SACHS GROUP INC;Financials;Equity;United States;New York Stock Exchange Inc.
AMAT;APPLIED MATERIAL INC;Information Technology;Equity;United States;NASDAQ
MRK;MERCK & CO INC;Health Care;Equity;United States;New York Stock Exchange Inc.
RTX;RTX CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
UNH;UNITEDHEALTH GROUP INC;Health Care;Equity;United States;New York Stock Exchange Inc.
MCD;MCDONALDS CORP;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
TMO;THERMO FISHER SCIENTIFIC INC;Health Care;Equity;United States;New York Stock Exchange Inc.
KLAC;KLA CORP;Information Technology;Equity;United States;NASDAQ
INTC;INTEL CORPORATION CORP;Information Technology;Equity;United States;NASDAQ
LIN;LINDE PLC;Materials;Equity;United States;NASDAQ
MS;MORGAN STANLEY;Financials;Equity;United States;New York Stock Exchange Inc.
C;CITIGROUP INC;Financials;Equity;United States;New York Stock Exchange Inc.
PEP;PEPSICO INC;Consumer Staples;Equity;United States;NASDAQ
DIS;WALT DISNEY;Communication;Equity;United States;New York Stock Exchange Inc.
CRM;SALESFORCE INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
TXN;TEXAS INSTRUMENT INC;Information Technology;Equity;United States;NASDAQ
GEV;GE VERNOVA INC;Industrials;Equity;United States;New York Stock Exchange Inc.
AXP;AMERICAN EXPRESS;Financials;Equity;United States;New York Stock Exchange Inc.
AMGN;AMGEN INC;Health Care;Equity;United States;NASDAQ
ABT;ABBOTT LABORATORIES;Health Care;Equity;United States;New York Stock Exchange Inc.
NEE;NEXTERA ENERGY INC;Utilities;Equity;United States;New York Stock Exchange Inc.
APH;AMPHENOL CORP CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
ISRG;INTUITIVE SURGICAL INC;Health Care;Equity;United States;NASDAQ
SCHW;CHARLES SCHWAB CORP;Financials;Equity;United States;New York Stock Exchange Inc.
BA;BOEING;Industrials;Equity;United States;New York Stock Exchange Inc.
GILD;GILEAD SCIENCES INC;Health Care;Equity;United States;NASDAQ
T;AT&T INC;Communication;Equity;United States;New York Stock Exchange Inc.
BLK;BLACKROCK INC;Financials;Equity;United States;New York Stock Exchange Inc.
VZ;VERIZON COMMUNICATIONS INC;Communication;Equity;United States;New York Stock Exchange Inc.
BKNG;BOOKING HOLDINGS INC;Consumer Discretionary;Equity;United States;NASDAQ
TJX;TJX INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
QCOM;QUALCOMM INC;Information Technology;Equity;United States;NASDAQ
UBER;UBER TECHNOLOGIES INC;Industrials;Equity;United States;New York Stock Exchange Inc.
ACN;ACCENTURE PLC CLASS A;Information Technology;Equity;United States;New York Stock Exchange Inc.
SPGI;S&P GLOBAL INC;Financials;Equity;United States;New York Stock Exchange Inc.
ADI;ANALOG DEVICES INC;Information Technology;Equity;United States;NASDAQ
ANET;ARISTA NETWORKS INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
LOW;LOWES COMPANIES INC;Consumer Discretionary;Equity;United States;New York Stock Exchange Inc.
PFE;PFIZER INC;Health Care;Equity;United States;New York Stock Exchange Inc.
HON;HONEYWELL INTERNATIONAL INC;Industrials;Equity;United States;NASDAQ
UNP;UNION PACIFIC CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
NEM;NEWMONT;Materials;Equity;United States;New York Stock Exchange Inc.
ETN;EATON PLC;Industrials;Equity;United States;New York Stock Exchange Inc.
DHR;DANAHER CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
COF;CAPITAL ONE FINANCIAL CORP;Financials;Equity;United States;New York Stock Exchange Inc.
INTU;INTUIT INC;Information Technology;Equity;United States;NASDAQ
BSX;BOSTON SCIENTIFIC CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
APP;APPLOVIN CORP CLASS A;Information Technology;Equity;United States;NASDAQ
MDT;MEDTRONIC PLC;Health Care;Equity;United States;New York Stock Exchange Inc.
DE;DEERE;Industrials;Equity;United States;New York Stock Exchange Inc.
COP;CONOCOPHILLIPS;Energy;Equity;United States;New York Stock Exchange Inc.
LMT;LOCKHEED MARTIN CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
WELL;WELLTOWER INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
VRTX;VERTEX PHARMACEUTICALS INC;Health Care;Equity;United States;NASDAQ
PGR;PROGRESSIVE CORP;Financials;Equity;United States;New York Stock Exchange Inc.
SYK;STRYKER CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
ADBE;ADOBE INC;Information Technology;Equity;United States;NASDAQ
PLD;PROLOGIS REIT INC;Real Estate;Equity;United States;New York Stock Exchange Inc.
NOW;SERVICENOW INC;Information Technology;Equity;United States;New York Stock Exchange Inc.
PH;PARKER-HANNIFIN CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
PANW;PALO ALTO NETWORKS INC;Information Technology;Equity;United States;NASDAQ
CB;CHUBB LTD;Financials;Equity;United States;New York Stock Exchange Inc.
BMY;BRISTOL MYERS SQUIBB;Health Care;Equity;United States;New York Stock Exchange Inc.
CRWD;CROWDSTRIKE HOLDINGS INC CLASS A;Information Technology;Equity;United States;NASDAQ
SBUX;STARBUCKS CORP;Consumer Discretionary;Equity;United States;NASDAQ
BX;BLACKSTONE INC;Financials;Equity;United States;New York Stock Exchange Inc.
CMCSA;COMCAST CORP CLASS A;Communication;Equity;United States;NASDAQ
CME;CME GROUP INC CLASS A;Financials;Equity;United States;NASDAQ
MCK;MCKESSON CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
MO;ALTRIA GROUP INC;Consumer Staples;Equity;United States;New York Stock Exchange Inc.
ICE;INTERCONTINENTAL EXCHANGE INC;Financials;Equity;United States;New York Stock Exchange Inc.
ADP;AUTOMATIC DATA PROCESSING INC;Industrials;Equity;United States;NASDAQ
SO;SOUTHERN;Utilities;Equity;United States;New York Stock Exchange Inc.
WDC;WESTERN DIGITAL CORP;Information Technology;Equity;United States;NASDAQ
NOC;NORTHROP GRUMMAN CORP;Industrials;Equity;United States;New York Stock Exchange Inc.
TT;TRANE TECHNOLOGIES PLC;Industrials;Equity;United States;New York Stock Exchange Inc.
DUK;DUKE ENERGY CORP;Utilities;Equity;United States;New York Stock Exchange Inc.
FCX;FREEPORT MCMORAN INC;Materials;Equity;United States;New York Stock Exchange Inc.
CVS;CVS HEALTH CORP;Health Care;Equity;United States;New York Stock Exchange Inc.
MRSH;MARSH INC;Financials;Equity;United States;New York Stock Exchange Inc.
TMUS;T MOBILE US INC;Communication;Equity;United States;NASDAQ
CEG;CONSTELLATION ENERGY CORP;Utilities;Equity;United States;NASDAQ
PNC;PNC FINANCIAL SERVICES GROUP INC;Financials;Equity;United States;New York Stock Exchange Inc.
